16PF||Personality factor questionnaire
LA||Local anaesthetic nerve block of penis
LA||Local anaesthetic penile block
LA||Local anaesthetic peripheral nerve block
LA||Local anaesthetic ring block of penis
LA||Local anaesthetic sacral epidural block
LA||Local anaesthetic sympathetic nerve block
LA||Local anaesthetic thoracic epidural block
LA||Local anesthetic block for inguinal herniorrhaphy
LA||Local anesthetic block of dorsal nerve of penis
LA||Local anesthetic block of genitofemoral nerve
LA||Local anesthetic block of iliohypogastric nerve
LA||Local anesthetic block of ilioinguinal nerve
LA||Local anesthetic block of laryngeal nerve
LA||Local anesthetic block of nerve plexus
LA||Local anesthetic block of paracervical nerve
LA||Local anesthetic block of pudendal nerve
LA||Local anesthetic block of sympathetic nerve or ganglion
LA||Local anesthetic cervical epidural block
LA||Local anesthetic coccygeal nerve block
LA||Local anesthetic drug
LA||Local anesthetic epidural block
LA||Local anesthetic field block of abdomen
LA||Local anesthetic intercostal nerve block
LA||Local anesthetic intrapleural block
LA||Local anesthetic intravenous regional block
LA||Local anesthetic intravenous regional block of arm
LA||Local anesthetic intravenous regional block of leg
LA||Local anesthetic lumbar epidural block
LA||Local anesthetic nerve block in abdomen
LA||Local anesthetic nerve block in back
LA||Local anesthetic nerve block in cervical region
LA||Local anesthetic nerve block in head and neck
LA||Local anesthetic nerve block in lower limb
LA||Local anesthetic nerve block in pelvis
LA||Local anesthetic nerve block in thorax
LA||Local anesthetic nerve block in trunk
LA||Local anesthetic nerve block in upper limb
LA||Local anesthetic nerve block of cranial nerve or ganglion
LA||Local anesthetic nerve block of penis
LA||Local anesthetic penile block
LA||Local anesthetic peripheral nerve block
LA||Local anesthetic ring block of penis
LA||Local anesthetic sacral epidural block
LA||Local anesthetic sympathetic nerve block
LA||Local anesthetic thoracic epidural block
LA||Low allergen diet
LA||Lupus anticoagulant
LA||Paravertebral local anaesthetic nerve block
LA||Paravertebral local anesthetic nerve block
LA||Transsacral local anaesthetic nerve block
LA||Transsacral local anesthetic nerve block
LA||local anaesthesia
LA||local anesthesia
LAA||Left atrial appendage
LAA||Plication of left atrial appendage
LABC||locally advanced breast cancer
LAC||La Crosse encephalitis
LACI||Lacunar infarction
LAD||Left anterior descending artery
LAD||Left axis deviation
LAD||Leucocyte adhesion deficiency type 1
LAD||Leucocyte adhesion deficiency type 2
LAD||Leukocyte adhesion deficiency type 1
LAD||Leukocyte adhesion deficiency type 2
LAD||Linear IgA disease
LAFB||Left anterior fascicular block
LAIS||Lateral internal anal sphincterotomy
LALD||Lysosomal acid lipase deficiency
LAMB||Lentigines, atrial myxoma, mucocutaneous myoma, blue naevus syndrome
LAMB||Lentigines, atrial myxoma, mucocutaneous myoma, blue nevus syndrome
LAP||Left atrial pressure
LAP||Neutrophil alkaline phosphatase score
LARS||low anterior resection syndrome
LARSP||Language assessment remediation and screening procedure
LASH||laparoscopic supracervical hysterectomy
LATS||Long
LAVH||Laparoscopy assisted vaginal hysterectomy
LB||Long buccal block
LB||Long buccal nerve block
LBB||Left bundle branch
LBB||Long buccal block
LBBB||Left bundle branch block
LBD||Lewy body disease
LBM||Lean body mass
LBP||Low back pain
LBP||low back pain
LBSL||Leucoencephalopathy with brainstem and spinal cord involvement with lactate elevation
LBSL||Leukoencephalopathy with brainstem and spinal cord involvement with lactate elevation
LBV||Low biological value protein diet
LBV||Low biological value protein supplementation
LBW||Low birth weight infant
LC||Left colon
LCA||Left coronary artery
LCA||Leucocyte common antigen
LCA||Leukocyte common antigen
LCA||Lithocholic acid
LCA||leucocyte common antigen
LCA||leukocyte common antigen
LCAD||Long chain acyl
LCAD||Long chain hydroxyacyl coenzyme A dehydrogenase
LCAT||Lecithin cholesterol acyltransferase
LCAT||Lecithin
LCC||Left coronary cusp
LCC||Liver cell carcinoma
LCCA||Left common carotid artery
LCH||Langerhan's cell histiocytosis
LCHAD||Isolated long chain hydroxyacyl
LCHAD||Long chain 3
LCHADD||long chain 3
LCIS||Lobular carcinoma in situ
LCL||Lateral collateral ligament deficiency of the knee
LCL||Lateral collateral ligament rupture of the knee
LCL||Repair of lateral collateral ligament
LCM||Lymphocytic choriomeningitis
LCM||Lymphocytic choriomeningitis virus
LCS||Lambeth communication scale
LCT||Lateral canthal tendon
LCT||Long chain triglyceride supplementation
LCT||Minimal long chain triglyceride diet
LCX||Left circumflex artery
LCa||Low calcium diet
LCu||Low copper diet
LD||Lactate dehydrogenase
LD||Laser doppler
LD||Latissimus dorsi
LD||Lattice degeneration
LD||Learning difficulties
LD||Light diet
LD||Liver disease
LD||lactate dehydrogenase
LDC||Lower deep cervical lymph node
LDF||Laplace transform damping factor
LDH||Lactate dehydrogenase
LDH||Lactate dehydrogenase deficiency
LDH||lactate dehydrogenase
LDL||Loudness discomfort level
LDL||Low density lipoprotein
LDL||Low density lipoprotein cholesterol
LDL||Low density lipoprotein cholesterol level
LDL||Low density lipoprotein high affinity cell surface receptor
LDL||Low density lipoprotein receptor disorder
LDL||Low density lipoprotein triglyceride
LDL||Low density lipoprotein
LDL1||Low density lipoprotein subfraction 1
LDL2||Low density lipoprotein subfraction 2
LDL3||Low density lipoprotein subfraction 3
LDL4||Low density lipoprotein subfraction 4
LDL5||Low density lipoprotein subfraction 5
LDL6||Low density lipoprotein subfraction 6
LDL7||Low density lipoprotein subfraction 7
LDLC||Low density lipoprotein cholesterol
LDLC||Low density lipoprotein cholesterol level
LDR||Low dose rate brachytherapy
LDSQ||Lambeth disability screening questionnaire
LE||Discoid lupus erythematosus
LE||Lupus erythematosus
LEDS||Life events and difficulties scale
LEFS||Lower Extremity Functional Scale
LEMS||Lambert
LF||Dental filling lost
LF||Lactose fermenter
LF||Lateral flexion
LF||Low fat beef sausage
LF||Low fat diet
LF||Low fat liver pate
LF||Low fat pork sausage
LF||Low fat sausage
LF||Low fat spread
LF||Low fat yoghurt
LF||Low fat yogurt
LF||Low fiber diet
LF||Low fibre diet
LF1||Le Fort I fracture of maxilla
LF1||Reduction of Le Fort 1 fracture of maxilla
LF2||Le Fort II fracture of maxilla
LF2||Reduction of Le Fort 2 fracture of maxilla
LF3||Le Fort III fracture of maxilla
LF3||Reduction of Le Fort 3 fracture of maxilla
LFA||Low friction arthroplasty of the hip
LFD||Fetus large for dates
LFD||Foetus large for dates
LFD||Large
LFD||Low fat diet
LFH||lower face height
LFI||Le Fort I fracture of maxilla
LFI||Reduction of Le Fort I fracture of maxilla
LFII||Le Fort II fracture of maxilla
LFII||Reduction of LFII fracture of maxilla
LFIII||Le Fort III fracture of maxilla
LFIII||Reduction of Le Fort III fracture of maxilla
LFS||Low fat spread
LFT||Liver function test
LFe||Low iron diet
LG||Lymphomatoid granulomatosis
LG||Lymphomatoid granulomatosis of lung
LGA||Large for gestational age fetus
LGA||Large for gestational age foetus
LGC||Late gastric cancer
LGL||Large granular lymphocyte
LGLL||Large granular lymphocytic leukaemia
LGLL||Large granular lymphocytic leukemia
LGMD2U||autosomal recessive limb girdle muscular dystrophy type 2U
LGN||Lateral geniculate nucleus
LGV||Lymphogranuloma venereum
LH||Left handed
LH||Luteinising hormone
LH||Luteinising hormone level
LH||Luteinizing hormone
LH||Luteinizing hormone level
LH||luteinising hormone deficiency
LH||luteinizing hormone deficiency
LHA||Left heart assist operation
LHOL||left heart obstructive lesion
LHON||Leber hereditary optic neuropathy
LHON||Leber's hereditary optic neuropathy
LHRH||Insulin/thyrotrophin releasing hormone/luteinising hormone releasing hormone test
LHRH||Insulin/thyrotrophin releasing hormone/luteinizing hormone releasing hormone test
LHRH||Insulin/thyrotropin releasing hormone/luteinising hormone releasing hormone test
LHRH||Insulin/thyrotropin releasing hormone/luteinizing hormone releasing hormone test
LHRH||Luteinising hormone releasing hormone
LHRH||Luteinising hormone releasing hormone test
LHRH||Luteinizing hormone releasing hormone
LHRH||Luteinizing hormone releasing hormone test
LHRH||Propranolol/thyrotrophin releasing hormone/luteinising hormone releasing hormone test
LHRH||Propranolol/thyrotrophin releasing hormone/luteinizing hormone releasing hormone test
LHRH||Propranolol/thyrotropin releasing hormone/luteinising hormone releasing hormone test
LHRH||Propranolol/thyrotropin releasing hormone/luteinizing hormone releasing hormone test
LI||Lacunar infarction
LI||Large intestine
LI||Large intestine acupuncture points
LI||Laser iridotomy
LIF||Left iliac fossa
LIF||Left iliac fossa pain
LIF||Rebound tenderness of left iliac fossa
LIF||Tenderness of left iliac fossa
LIH||Left inguinal hernia
LIMA||Left internal mammary artery
LINNAC||Linear accelerator X
LINNAC||Linear accelerator electron therapy
LIP||Lipoid interstitial pneumonia
LIP||Lymphoid interstitial pneumonitis
LIQ||Lower inner quadrant of breast
LK||Lamellar keratoplasty
LK||Low potassium diet
LL||Full lepromatous leprosy
LL||Lower limb
LL1||Permanent lower left 1 tooth
LL2||Permanent lower left 2 tooth
LL3||Permanent lower left 3 tooth
LL4||Permanent lower left 4 tooth
LL5||Permanent lower left 5 tooth
LL6||Permanent lower left 6 tooth
LL7||Permanent lower left 7 tooth
LL7||Permanent lower left7 tooth
LL8||Permanent lower left 8 tooth
LLA||Primary lower left A tooth
LLB||Primary lower left B tooth
LLC||Primary lower left C tooth
LLD||Primary lower left D tooth
LLE||Primary lower left E tooth
LLETZ||Large loop excision of transformation zone
LLIF||lateral lumbar interbody fusion
LLL||Left lower lobe pneumonia
LLL||Lower lobe of left lung
LLZ||Left lower zone pneumonia
LM||Lactose malabsorption
LM||Lateral malleolus
LM||Lateral meniscus
LM||Lentigo maligna
LM||Lesser metatarsal
LM||Light microscopy
LMA||Laryngeal mask airway
LMA||Laryngeal mask airway insertion
LMA||Left mentoanterior position
LMB||Left main bronchus
LMBB||Laurence
LMM||Lentigo maligna melanoma
LMP||Last menstrual period
LMP||Left mentoposterior position
LMS||Lateral medullary syndrome
LMS||Left main stem
LMS||Multiple symmetrical lipomatosis
LMT||Long
LMUP||London Measure of Unplanned Pregnancy
LMg||Low magnesium diet
LMn||Low manganese diet
LN||Latent nystagmus
LN||Lentiform nucleus
LN||Liquid nitrogen
LN||Lymph node
LNP||Last normal period
LNS||Lymph node sampling
LNi||Low nickel diet
LO||Lens opacity
LO||Mandible X
LOA||Left occipitoanterior position
LOA||late onset asthma
LOB||Lateral openbite
LOC||Level of consciousness
LOC||Loss of consciousness
LOC4||application for claim
LOC5||GP confinement claim
LOINC||SNOMED CT Cooperation Project module
LOL||Left occipitolateral position
LOM||Loss of memory
LOMR||Lower esophageal mucosal ring
LOMR||Lower oesophageal mucosal ring
LOP||Left occipitoposterior position
LOPCA||Late onset pauciarticular chronic arthritis
LOQ||Lower outer quadrant of breast
LOS||Lower esophageal segment
LOS||Lower oesophageal segment
LOT||Life orientation test
LOTCA||Loewenstein OT Cognitive Assessment
LOTCA||Lowenstein OT cognitive assessment
LP||Lassars paste
LP||Lichen planus
LP||Light perception
LP||Low phosphate diet
LP||Low protein diet
LP||Lumbar puncture
LPA||Abnormal origin of left pulmonary artery
LPA||Left pulmonary artery
LPD||Low protein diet
LPD||Lymphoproliferative disease virus
LPDA||Left dominant posterior descending artery
LPI||Laser peripheral iridotomy
LPI||Long process of incus
LPI||Lysinuric protein intolerance
LPL||Lipoprotein lipase
LPS||Levator palpebrae superioris
LPU||Last past urine
LPU||Low purine diet
LR||Lateral rectus
LR||Lateral rotation
LR||Pupillary light reaction
LR1||Permanent lower right 1 tooth
LR2||Permanent lower right 2 tooth
LR3||Permanent lower right 3 tooth
LR4||Permanent lower right first premolar
LR5||Permanent lower right 5 tooth
LR6||Permanent lower right 6 tooth
LR7||Permanent lower right 7 tooth
LR8||Permanent lower right 8 tooth
LRA||Active lower removable orthodontic appliance
LRA||Primary lower right A tooth
LRA||Take impression for lower removable orthodontic appliance
LRB||Primary lower right B tooth
LRC||Primary lower right C tooth
LRD||Primary lower right D tooth
LRE||Leukaemic reticuloendotheliosis
LRE||Leukemic reticuloendotheliosis
LRE||Primary lower right E tooth
LRI||limbal relaxing incision
LRI||limbal relaxing incisiona
LRLN||Left recurrent laryngeal nerve
LRT||Lower respiratory tract
LRTI||Lower respiratory tract infection
LS||Leopard skin
LS||Loose stools
LS||Lumbar spine
LSA||Left sacroanterior position
LSC||Lichen simplex chronicus
LSCA||Left subclavian artery
LSCC||Lateral semicircular canal
LSCS||Lower segment caesarean section
LSCS||Lower segment cesarean section
LSCS||lower segment caesarean section
LSCS||lower segment cesarean section
LSD||D
LSD||Letterer
LSI||Life satisfaction index
LSIA||Life satisfaction index A
LSIA||Life satisfaction index Z
LSIB||Life satisfaction index B
LSIZ||Life satisfaction index A
LSIZ||Life satisfaction index Z
LSL||left sacrolateral position
LSO||Left salpingo
LSOL||left
LSP||Left sacroposterior position
LST||Left sacral transverse position
LST||Long synacthen test
LSTV||lumbosacral transitional vertebra
LSV||Long saphenous vein
LSV||Stripping of the long saphenous vein
LSVC||Persistent left superior vena cava
LT||Left hemiplegia
LT||Light touch
LTBI||Latent tuberculosis infection
LTEE||Lower thoracic expansion exercises
LTG||Low tension glaucoma
LTM||Long
LTOT||Long
LTP||Laser trabeculoplasty
LTP||laser trabeculoplasty
LTT||Lactose tolerance test
LTx||Liver transplant
LTx||Lung transplant
LU||Lung acupuncture points
LUF||Luteinised unruptured follicle syndrome
LUF||Luteinized unruptured follicle syndrome
LUL||Upper lobe of left lung
LUNA||Laparoscopic uterosacral nerve ablation
LUNA||Laser uterosacral nerve ablation
LUQ||Left upper quadrant
LUSCS||Lower uterine segment caesarean section
LUSCS||Lower uterine segment cesarean section
LUSCS||lower uterine segment caesarean section
LUSCS||lower uterine segment cesarean section
LUSS||Ultrasound scan of liver
LUSWE||lung ultrasound surface wave elastography
LUT||Lower urinary tract
LUTS||Lower urinary tract symptoms
LUZ||Left upper zone pneumonia
LV||Coronary fistulae from left ventricle
LV||Coronary sinus to left ventricle fistula
LV||End
LV||End
LV||Lateral ventricle
LV||Left ventricle
LV||Left ventricle abnormality
LV||Left ventricle anterior basal segment
LV||Left ventricle anterior segment
LV||Left ventricle apical anterior segment
LV||Left ventricle apical inferior segment
LV||Left ventricle apical lateral segment
LV||Left ventricle apical segment
LV||Left ventricle apical septal segment
LV||Left ventricle basal inferior segment
LV||Left ventricle basal lateral segment
LV||Left ventricle inferior segment
LV||Left ventricle lateral segment
LV||Left ventricle mid anterior segment
LV||Left ventricle mid inferior segment
LV||Left ventricle mid lateral segment
LV||Left ventricle mid septal segment
LV||Left ventricle septal segment
LV||Left ventricular operation
LV||Left ventricular pressure
LV||Left ventricular segment
LV||Liver acupuncture points
LV||Low vision
LV||Lumbar vertebra
LV||Lupus vulgaris
LVA||Congenital left ventricular aneurysm
LVA||Left ventricular aneurysm
LVA||Left ventricular aneurysm operation
LVA||Left visual acuity
LVA||Provision of low vision aid
LVAD||Implantation of left ventricular assist device
LVEDP||Left ventricular end
LVEF||Left ventricular ejection fraction
LVF||Left ventricular failure
LVH||Left ventricular hypertrophy
LVOT||Hypoplasia of left ventricular outflow tract
LVOT||Hypoplasia of left ventricular outflow tract and trabecular area
LVOT||Left ventricular outflow tract
LVOT||Left ventricular outflow tract abnormality
LVOT||Left ventricular outflow tract transannular patch operation
LVOTO||Left ventricular outflow tract obstruction
LVOTO||Operations for left ventricular outflow tract obstruction
LVSW||Left ventricular stroke work
LVSWI||Left ventricular stroke work index
LVU||Last void urine
LW||Lives with
LZn||Low zinc diet
Leg||superficial inj.
Leg||upper, sprain
Lip||2nd degree burn
Lip||benign tumor
Lip||benign tumour
Lip||surgical biopsy
Low||site descriptor
M0||Acute myeloblastic leukaemia
M0||Acute myeloblastic leukemia
M1||Acute myeloblastic leukaemia without maturation
M1||Acute myeloblastic leukemia without maturation
M1||Marginal 1 artery
M2||Acute myeloblastic leukaemia with maturation
M2||Acute myeloblastic leukemia with maturation
M2||Marginal 2 artery
M3||Acute promyelocytic leukaemia
M3||Acute promyelocytic leukemia
M3||Marginal 3 artery
M3V||Acute promyelocytic leukaemia
M3V||Acute promyelocytic leukemia
M4||Acute myelomonocytic leukaemia
M4||Acute myelomonocytic leukemia
M4Eo||Acute myelomonocytic leukaemia
M4Eo||Acute myelomonocytic leukemia
M5a||Acute monoblastic leukaemia
M5a||Acute monoblastic leukemia
M5b||Acute monocytic leukaemia
M5b||Acute monocytic leukemia
M6||Acute erythroleukaemia
M6||Acute erythroleukemia
M7||Acute megakaryoblastic leukaemia
M7||Acute megakaryoblastic leukemia
MA||Major amblyoscope
MA||Missed abortion
MA||Mitral atresia
MA||Mobility allowance
MAC||Membrane attack complex
MAC||Mental adjustment to cancer scale
MAC||Mycobacterium avium complex
MAC||membrane attack complex
MAC||minimum alveolar concentration
MAC||monitored anaesthesia care
MAC||monitored anesthesia care
MAC||myeloablative conditioning regimen
MACL||Mood adjective checklist
MACL||Mood affective checklist
MAD||Multiple acyl
MADRS||Montgomery
MAG||Myelin
MAGI||Male accessory gland infection
MAGIC||Mouth and genital ulcers with inflamed cartilage syndrome
MAGPI||Meatal advancement and glanuloplasty incorporated
MAHA||Microangiopathic haemolytic anaemia
MAHA||Microangiopathic hemolytic anemia
MALT||Munich alcoholism test
MAO||Monoamine oxidase
MAOI||Monoamine oxidase inhibitor overdose
MAOI||Monoamine oxidase inhibitor poisoning
MAOI||Monoamine oxidase inhibitor product
MAOI||Monoamine
MAP||MYH associated polyposis
MAP||Maudsley addiction profile
MAP||Mean arterial pressure
MAP||Miller assessment for pre
MAP||Miller assessment for preschoolers
MAP||Morbidly adherent placenta
MAP||malignant atrophic papulosis
MAPCA||Major aortopulmonary collateral artery
MAPCA||Major aortopulmonary collateral artery operation
MAPS||Make
MAR||Mixed antiglobulin reaction test
MARS||Moss Attention Rating Scale
MAS||McCune
MAS||Meconium aspiration syndrome
MASC||mammary analogue secretory carcinoma
MAST||Michigan alcoholism screening test
MATCH||shape matching
MAVD||Mixed aortic valve disease
MBC||Minimum bactericidal concentration
MBD||Minimal brain dysfunction
MBFLB||Monaural bifrequency loudness balance test
MBI||molecular breast imaging
MBL||monoclonal B
MBP||Mean blood pressure
MBP||Myelin basic protein
MBT||Modified Blalock
MBTS||Modified Blalock
MC||Molluscum contagiosum
MC1||First metacarpal
MC2||Second metacarpal
MC3||Third metacarpal
MC4||Fourth metacarpal
MC5||Fifth metacarpal
MCA||Middle cerebral artery
MCA||Mucin
MCA||middle cerebral artery dissection
MCAD||Medium chain acyl coenzyme A dehydrogenase
MCAD||Medium chain acyl
MCAD||mast cell activation disorder
MCAP||megalencephaly capillary malformation
MCD||Minimal change disease
MCD1A||muscular congenital dystrophy type 1A
MCDR2||retinal macular dystrophy type 2
MCF||Middle cranial fossa
MCGN||Mesangiocapillary glomerulonephritis
MCGN||Minimal change glomerulonephritis
MCGNdd||Mesangiocapillary glomerulonephritis, dense deposit
MCH||Erythrocyte mean corpuscular haemoglobin calculation technique
MCH||Erythrocyte mean corpuscular hemoglobin calculation technique
MCH||Mean cell haemoglobin
MCH||Mean cell hemoglobin
MCH||Mean corpuscular haemoglobin
MCH||Mean corpuscular hemoglobin
MCH||borderline low
MCH||borderline raised
MCHC||Erythrocyte mean corpuscular haemoglobin concentration calculation technique
MCHC||Erythrocyte mean corpuscular hemoglobin concentration calculation technique
MCHC||Mean cell haemoglobin concentration
MCHC||Mean cell hemoglobin concentration
MCHC||borderline low
MCHC||borderline raised
MCKD||Multicystic kidney disease
MCL||Medial collateral ligament deficiency of knee
MCL||Medial collateral ligament rupture of the knee
MCL||Most comfortable listening level
MCL||Repair of medial collateral ligament
MCLA||Measurement of cognitive linguistic ability
MCLL||Most comfortable listening level
MCN||Minimal change nephropathy
MCN||Musculocutaneous nerve
MCNS||Minimal change nephrotic syndrome
MCP||Membrane cofactor protein
MCP||multifocal choroiditis and panuveitis syndrome
MCPA||(4
MCPA||(4
MCPB||2
MCPB||2
MCPJ||Arthroplasty metacarpophalangeal joint of finger
MCPJ||Metacarpophalangeal joint
MCPJ||Metacarpophalangeal joint arthroplasty of thumb
MCPJ||Metacarpophalangeal joint instability of thumb
MCPJBT||Metatarsophalangeal joint of big toe
MCPJIF||Metacarpophalangeal joint of index finger
MCPJLF||Metacarpophalangeal joint of little finger
MCPJMF||Metacarpophalangeal joint of middle finger
MCPJRF||Metacarpophalangeal joint of ring finger
MCPJT||Metacarpophalangeal joint of thumb
MCPP||2
MCPP||2
MCS||Mechanical circulatory support
MCSS||Mechanical circulatory support system
MCST||Modified Card Sorting Test
MCST||Modified card sorting test
MCT||Mast cell tryptase
MCT||Medium chain triglyceride intake
MCT||Medium chain triglyceride supplementation
MCTD||Mixed connective tissue disease
MCU||Micturating cystogram
MCV||Erythrocyte mean corpuscular volume calculation technique
MCV||Mean cell volume
MCV||borderline low
MCV||borderline raised
MD||Meckel's diverticulum
MD||Metabolic disorders
MD||Muscular dystrophy
MD||mean deviation
MDC||Middle deep cervic lymph node
MDC||Middle deep cervical lymph node
MDF||Map dot fingerprint corneal dystrophy
MDF||Map dot fingerprint dystrophy
MDF||Map
MDI||Manic
MDI||Metered dose inhaler
MDM||Minimal deviation melanoma
MDQ||Mood Disorder Questionnaire
MDR||Medium dose rate brachytherapy
MDR||Multi drug resistant bacteria
MDR||Multidrug
MDS||Myelodysplastic syndrome
ME||Middle ear
ME||Myalgic encephalomyelitis
MEA||Multiple endocrine adenomatosis
MEAMS||Middlesex elderly assessment of mental state
MECT||Multiple electroconvulsive therapy
MED||Minimal erythema dose
MED||Multiple epiphyseal dysplasia
MED3||doctor's statement
MED4||doctors statement
MED4||duplicate issued
MED4||issued to patient
MED5||doctor's special statement
MED5||not able to issue
MED6||vague diagnostic statement to RMO
MEDT||Multiple epiphyseal dysplasia tarda type IIIa
MEE||Middle ear effusion
MEF||Familial Mediterranean fever
MEF25||Maximum expiratory flow rate at 25% of vital capacity
MEF50||Maximum expiratory flow rate at 50% of vital capacity
MEF75||Maximum expiratory flow rate at 75% of vital capacity
MEFV||Maximum expiratory flow rate
MELAS||Mitochondrial encephalopathy, lactic acidosis and stroke
MELAS||Mitochondrial myopathy, encephalopathy, lactic acidosis and stroke
MELTUMP||melanocytic tumor of uncertain malignant potential
MELTUMP||melanocytic tumour of uncertain malignant potential
MEMSA||myoclonic epilepsy myopathy sensory ataxia
MEN||Multiple endocrine neoplasia
MEN2A||multiple endocrine neoplasia type 2A
MERFF||myoclonic epilepsy with ragged red fibers
MERFF||myoclonic epilepsy with ragged red fibres
MERRF||Myoclonic epilepsy
MERRF||Myoclonic epilepsy
MERS||Middle East respiratory syndrome
MESA||Micro
MET||metabolic equivalent of task
MEWDS||Multiple evanescent white dot syndrome
MF||Mycosis fungoides
MF||Mycosis fungoides of skin
MF||metastatic from
MFC||Minimum fungicidal concentration
MFR||Maximum flow rate of urine
MFS||Motives for smoking scale
MG||Mouth guard
MG||Myasthenia gravis
MGA7||3
MGIT||Mycobacteria growth indicator tube medium
MGN||Membranous glomerulonephritis
MGUS||Monoclonal gammopathy of uncertain significance
MH||Malignant hyperpyrexia
MH||Mental handicap
MHA||Microangiopathic haemolytic anaemia
MHA||Microangiopathic hemolytic anemia
MHAQ||Modified health assessment questionnaire
MHIQ||McMaster health index questionnaire
MHL||Mixed hearing loss
MHLC||Multidimensional health locus of control scale
MHPG||3
MHPG||3
MHQ||Middlesex hospital questionnaire
MHS||Malignant hyperthermia
MI||Acute myocardial infarction
MI||Mitral incompetence
MI||Myocardial infarction
MI||Myocardial infarction aborted
MI||Silent myocardial infarction
MI||acute myocardial infarction
MI||myocardial infarction
MIAU||Minor aphthous ulceration
MIBE||Measles inclusion body encephalitis
MIC||Minimum inhibitory concentration
MID||Multi
MIDCAB||Minimally invasive direct coronary artery bypass
MIE||Meconium ileus equivalent
MIF25||Maximum inspiratory flow rate at 25% of vital capacity
MIF50||Maximum inspiratory flow rate at 50% of vital capacity
MIF75||Maximum inspiratory flow rate at 75% of vital capacity
MIFV||Maximum inspiratory flow rate
MINOCA||myocardial infarction with non
MIPI||Mantle Cell Lymphoma International Prognostic Index
MIRAS||mitochondrial recessive ataxia syndrome
MIS||Multiple infarct state
MISS||Medical interview satisfaction scale
MISS||Modified injury severity scale
MIT||Melodic intonation therapy
MJAU||Major aphthous ulceration
MJD||Machado
MK||Menkes syndrome
MLB||Microlaryngoscopy and bronchoscopy
MLC||Mixed lymphocyte culture
MLC||Multileaf collimator
MLD||Masking level difference test
MLD||Metachromatic leucodystrophy
MLM||Martin
MLN||Manifest
MLR||Middle latency electric response audiometry
MLR||Middle latency responses
MLT||Monochromator light test
MM||Malignant melanoma
MM||Malignant melanoma of eye
MM||Malignant melanoma of skin
MM||Medial malleolus
MM||Medial meniscus
MM||Mucous membrane
MM||Mutual masturbation
MMA||Methyl malonic acid
MMA||Methylmalonic acid excretion
MMA||Methylmalonic aciduria
MMA||Middle meatal antrostomy
MMA||methyl malonic acid
MMD3||Miyoshi muscular dystrophy type 3
MMDS||multiple mitochondrial dysfunctions syndrome
MMECT||Multiple monitored electroconvulsive therapy
MMEF||Maximum mid
MMF||Macrophagic myofasciitis
MML||Minimal masking level for tinnitus
MMN||Motor neuropathy with multiple conduction block
MMPI||Minnesota multiphasic personality inventory
MMPSI||malignant migrating partial seizures of infancy
MMSE||Mini
MMT||Manual muscle test
MMV||Mandatory minute volume
MMV||Mandatory minute volume ventilation
MNA||Mini Nutritional Assessment
MNCV||Motor nerve conduction velocity
MND||Motor neurone disease
MNK||Menkes syndrome
MNTI||melanotic neuroectodermal tumor of infancy
MNTI||melanotic neuroectodermal tumour of infancy
MO||Medical officer
MO||Membrane oxygenator
MOBS||Moebius syndrome
MODS||Multiple organ dysfunction score
MODS||Multiple organ dysfunction syndrome
MODY||Maturity onset diabetes glucokinase
MODY||Maturity onset diabetes in youth type 1
MODY||Maturity onset diabetes in youth type 2
MODY||Maturity onset diabetes in youth type I
MODY||Maturity onset diabetes in youth type II
MODY||maturity onset diabetes of young
MODY5||maturity
MOF||Multiple organ failure
MOSF||Multiple organ systems failure
MOTA||Manitoba oculotrichoanal syndrome
MOW||Meals on wheels
MOWS||Meals on wheels
MP||Milk pudding
MPD||Mid
MPD||Minimal phototoxic dose
MPDS||Myofacial pain dysfunction syndrome
MPGN||Membranoproliferative glomerulonephritis
MPJ||Metacarpophalangeal joint
MPM||Mortality prediction model
MPM||Mortality prediction model II
MPNST||Malignant peripheral nerve sheath tumor
MPNST||Malignant peripheral nerve sheath tumour
MPO||Myeloperoxidase antibody
MPO||Myeloperoxidase deficiency
MPO||Myeloperoxidase stain
MPOab||Myeloperoxidase antibody
MPQ||McGill pain chart questionnaire
MPRM||myopathy, proximal, with early respiratory muscle involvement
MPS||myofascial pain syndrome
MPSI||Mucopolysaccharidosis type I
MPSII||Mucopolysaccharidosis type II
MPSIIIA||Mucopolysaccharidosis type IIIA
MPSIIIB||Mucopolysaccharidosis type IIIB
MPSIIIC||Mucopolysaccharidosis type IIIC
MPSIIID||Mucopolysaccharidosis type IIID
MPT||Manchester picture test
MPTP||Methylphenyltetrahydropyridine
MPV||Mean platelet volume
MQ||Master questionnaire
MR||Congenital mitral regurgitation
MR||Maddox rod
MR||Magnetic resonance
MR||Medial rectus
MR||Medial rotation
MR||Mental retardation
MR||Mitral regurgitation
MRC||Medical Research Council motor power scale
MRC||Medical Research Council muscle power grade
MRCP||Magnetic resonance cholangiopancreatography
MRI||Magnetic resonance guidance
MRI||Magnetic resonance imaging
MRI||musculoskeletal structures
MRM||Modified radical mastoidectomy
MRP||Manual removal of placenta
MRRS||Morningside rehabilitation rating scale
MRS||Magnetic resonance spectroscopy
MRS||Modified Rankin Scale
MRSA||Methicillin
MRSA||Multi
MRSA||Multiple
MRSS||Morningside rehabilitation status scale
MS||Congenital mitral stenosis
MS||Mitral stenosis
MS||Multiple sclerosis
MSA||Multiple system atrophy
MSA||monosodium L
MSG||Low monosodium glutamate diet
